osm_id,city,text_baseline
13043410141,Islamabad,
2607450117,Islamabad,
4413361093,Islamabad,
4503826800,Islamabad,
4503826819,Islamabad,
4967695193,Islamabad,
4967695194,Islamabad,
4967695195,Islamabad,
4967695196,Islamabad,
4967695197,Islamabad,
4967695199,Islamabad,
4967695200,Islamabad,
4967695201,Islamabad,
4967695202,Islamabad,
9182481570,Islamabad,
9931387022,Islamabad,
10827084449,Islamabad,
10827084450,Islamabad,
232641948,Islamabad,
1340818209,Islamabad,
1341952622,Islamabad,
4889744121,Islamabad,
4898951681,Islamabad,
4898951702,Islamabad,
4965682249,Islamabad,
6199023286,Islamabad,
6199028685,Islamabad,
6199028985,Islamabad,
6199029185,Islamabad,
6514246385,Islamabad,
6567759885,Islamabad,
6609825687,Islamabad,
6634656286,Islamabad,
9005244317,Islamabad,
12476007291,Islamabad,
4571538592,Islamabad,
4889744123,Islamabad,
4889744124,Islamabad,
4889744127,Islamabad,
7187222788,Islamabad,
9182481560,Islamabad,
9182481565,Islamabad,
9182481571,Islamabad,
12122904413,Islamabad,
12122904414,Islamabad,
12476007292,Islamabad,
4889743720,Islamabad,
4899052829,Islamabad,
5681049024,Islamabad,
6199002485,Islamabad,
9182481583,Islamabad,
10827084451,Islamabad,
6201807185,Islamabad,
6201981585,Islamabad,
6201981586,Islamabad,
6201981587,Islamabad,
4427484890,Islamabad,
4503826802,Islamabad,
4503826806,Islamabad,
4967536007,Islamabad,
4967673472,Islamabad,
5284836923,Islamabad,
6201480786,Islamabad,
6216031002,Islamabad,
4481598689,Islamabad,
4546155090,Islamabad,
4967695191,Islamabad,
4967695203,Islamabad,
4967695204,Islamabad,
4967695205,Islamabad,
4967695206,Islamabad,
4967695207,Islamabad,
4967739856,Islamabad,
4967739857,Islamabad,
4967739860,Islamabad,
4967739863,Islamabad,
4967739864,Islamabad,
6203580085,Islamabad,
6423582986,Islamabad,
66345055,Islamabad,
244393698,Islamabad,
4676054494,Islamabad,
4706492819,Islamabad,
4967673478,Islamabad,
4967673480,Islamabad,
4967673481,Islamabad,
4967673482,Islamabad,
4967673484,Islamabad,
4967673485,Islamabad,
4967673487,Islamabad,
4967673492,Islamabad,
4967673494,Islamabad,
4967673495,Islamabad,
4967673496,Islamabad,
4967673497,Islamabad,
4967673498,Islamabad,
4967673501,Islamabad,
4967673502,Islamabad,
4971666121,Islamabad,
6265094288,Islamabad,
8266527898,Islamabad,
9239045272,Islamabad,
11459329899,Islamabad,
12122904415,Islamabad,
12476007293,Islamabad,
12476007294,Islamabad,
12476007295,Islamabad,
12690834695,Islamabad,
12690834696,Islamabad,
279992633,Islamabad,
4373415789,Islamabad,
4967673504,Islamabad,
4967739865,Islamabad,
6201982086,Islamabad,
6201982486,Islamabad,
6201982985,Islamabad,
6202373585,Islamabad,
12401427423,Islamabad,
12476007296,Islamabad,
67235921,Islamabad,
4378743891,Islamabad,
4603321403,Islamabad,
10827405161,Islamabad,
4515618489,Islamabad,
4544033490,Islamabad,
4986056622,Islamabad,
9570381713,Islamabad,
277500673,Islamabad,
2247180648,Islamabad,
4677051137,Islamabad,
4986057222,Islamabad,
12361952078,Islamabad,
297647608,Islamabad,
316440978,Islamabad,
4662888047,Islamabad,
4665961374,Islamabad,
255913888,Islamabad,
4967739866,Islamabad,
7733585285,Islamabad,
11056628891,Islamabad,
11056628895,Islamabad,
12401427421,Islamabad,
12733638846,Islamabad,
256052672,Islamabad,
4139933089,Islamabad,
4139985089,Islamabad,
4741045625,Islamabad,
4966392700,Islamabad,
4966392701,Islamabad,
4966392702,Islamabad,
4966392703,Islamabad,
4966392704,Islamabad,
4966392705,Islamabad,
4966392706,Islamabad,
4966399255,Islamabad,
4967536002,Islamabad,
4967536003,Islamabad,
4967536004,Islamabad,
4967536005,Islamabad,
10017463117,Islamabad,
297647905,Islamabad,
2247178870,Islamabad,
247921889,Islamabad,
248021965,Islamabad,
1083433250,Islamabad,
1083433364,Islamabad,
1083433453,Islamabad,
1124457331,Islamabad,
1083433541,Islamabad,
1083434269,Islamabad,
1083434317,Islamabad,
1083434477,Islamabad,
1083433108,Islamabad,
242790416,Islamabad,
978946855,Islamabad,
981598573,Islamabad,
1124455017,Islamabad,
1083435368,Islamabad,
981702866,Islamabad,
1080455965,Islamabad,
1083435222,Islamabad,
1204471362,Islamabad,
984187879,Islamabad,
984187880,Islamabad,
1083434895,Islamabad,
1124457184,Islamabad,
1124457185,Islamabad,
984188501,Islamabad,
984345581,Islamabad,
1080455962,Islamabad,
1080455963,Islamabad,
230405319,Islamabad,
984183872,Islamabad,
984183873,Islamabad,
1080455966,Islamabad,
978130202,Islamabad,
984183874,Islamabad,
974954167,Islamabad,
159428980,Islamabad,
283411168,Islamabad,
159428235,Islamabad,
159428274,Islamabad,
159429278,Islamabad,
269171572,Islamabad,
283405470,Islamabad,
283405828,Islamabad,
283406410,Islamabad,
283410278,Islamabad,
283393804,Islamabad,
283407023,Islamabad,
283737869,Islamabad,
978104038,Islamabad,
980527976,Islamabad,
980544921,Islamabad,
984179326,Islamabad,
1080455964,Islamabad,
231200622,Islamabad,
260632172,Islamabad,
260632173,Islamabad,
980544923,Islamabad,
984179320,Islamabad,
978100813,Islamabad,
981600089,Islamabad,
981600567,Islamabad,
237325460,Islamabad,
260632175,Islamabad,
260632176,Islamabad,
18811308,Islamabad,
242790417,Islamabad,
820436237,Islamabad,
1085050733,Islamabad,
283411095,Islamabad,
1029521614,Islamabad,
159432615,Islamabad,
283411348,Islamabad,
283411349,Islamabad,
980527979,Islamabad,
980544922,Islamabad,
159432404,Islamabad,
283411229,Islamabad,
230399935,Islamabad,
230936755,Islamabad,
235084098,Islamabad,
260629651,Islamabad,
981713099,Islamabad,
237325455,Islamabad,
237325456,Islamabad,
230936282,Islamabad,
230936762,Islamabad,
1279575386,Islamabad,
1085702607,Islamabad,
686273341,Islamabad,
820434665,Islamabad,
820435352,Islamabad,
686273346,Islamabad,
1084925679,Islamabad,
1084925683,Islamabad,
1084925684,Islamabad,
1084925685,Islamabad,
1084929172,Islamabad,
1084929173,Islamabad,
1085050748,Islamabad,
686273991,Islamabad,
1053545371,Islamabad,
1084909393,Islamabad,
1084909394,Islamabad,
1084929175,Islamabad,
1084929179,Islamabad,
1084929182,Islamabad,
1084929183,Islamabad,
1216460479,Islamabad,
472326220,Islamabad,
967540278,Islamabad,
1085062487,Islamabad,
472326216,Islamabad,
1452456075,Islamabad,
304773879,Islamabad,
419697967,Islamabad,
1085082352,Islamabad,
1085050746,Islamabad,
1085050747,Islamabad,
934027320,Islamabad,
967540280,Islamabad,
967540281,Islamabad,
967540282,Islamabad,
1084937975,Islamabad,
1084937976,Islamabad,
1044509996,Islamabad,
1084937966,Islamabad,
1084937967,Islamabad,
1084937968,Islamabad,
1084948377,Islamabad,
820437903,Islamabad,
823818042,Islamabad,
1084937961,Islamabad,
1084948376,Islamabad,
1084907222,Islamabad,
1084952741,Islamabad,
967599590,Islamabad,
1084951455,Islamabad,
1084951456,Islamabad,
1085913989,Islamabad,
1085913990,Islamabad,
1085702594,Islamabad,
233419003,Islamabad,
629487607,Islamabad,
1085062483,Islamabad,
1085062484,Islamabad,
1085062485,Islamabad,
233418998,Islamabad,
233418999,Islamabad,
233786840,Islamabad,
1025165896,Islamabad,
1259487768,Islamabad,
18811376,Islamabad,
469494473,Islamabad,
543968791,Islamabad,
543968944,Islamabad,
1111793756,Islamabad,
1111796507,Islamabad,
496328224,Islamabad,
739548840,Islamabad,
1341762454,Islamabad,
551206366,Islamabad,
974003659,Islamabad,
473628006,Islamabad,
545526491,Islamabad,
545528810,Islamabad,
262879833,Islamabad,
275704584,Islamabad,
555154842,Islamabad,
555154843,Islamabad,
555154850,Islamabad,
555166022,Islamabad,
560495163,Islamabad,
1120720866,Islamabad,
275704585,Islamabad,
470193963,Islamabad,
556797114,Islamabad,
559192945,Islamabad,
564708807,Islamabad,
1120720129,Islamabad,
543966343,Islamabad,
556797112,Islamabad,
556797113,Islamabad,
555172313,Islamabad,
1024536347,Islamabad,
1061257241,Islamabad,
1120720858,Islamabad,
1120720865,Islamabad,
1217782305,Islamabad,
1408824388,Islamabad,
560301372,Islamabad,
237325465,Islamabad,
233808074,Islamabad,
435920014,Islamabad,
436079576,Islamabad,
439558867,Islamabad,
445084255,Islamabad,
461157166,Islamabad,
231296886,Islamabad,
231296887,Islamabad,
233815073,Islamabad,
233815074,Islamabad,
438614032,Islamabad,
468394592,Islamabad,
464325355,Islamabad,
468395339,Islamabad,
432916133,Islamabad,
867926520,Islamabad,
560308118,Islamabad,
830247232,Islamabad,
236032063,Islamabad,
236942109,Islamabad,
236942110,Islamabad,
236509160,Islamabad,
238155186,Islamabad,
491123036,Islamabad,
236358590,Islamabad,
236509163,Islamabad,
236583677,Islamabad,
236583680,Islamabad,
236583685,Islamabad,
236583686,Islamabad,
238271176,Islamabad,
560305425,Islamabad,
830248701,Islamabad,
230792257,Islamabad,
237803749,Islamabad,
13049975,Islamabad,
187716457,Islamabad,
233815916,Islamabad,
230799812,Islamabad,
336847518,Islamabad,
336847519,Islamabad,
336859501,Islamabad,
336859502,Islamabad,
337235964,Islamabad,
337235966,Islamabad,
337235968,Islamabad,
337234322,Islamabad,
780155229,Islamabad,
234457762,Islamabad,
234457764,Islamabad,
218813162,Islamabad,
218813164,Islamabad,
781525928,Islamabad,
228884464,Islamabad,
218805465,Islamabad,
1080676363,Islamabad,
1250592583,Islamabad,
1451078616,Islamabad,
23253918,Islamabad,
839269435,Islamabad,
778655375,Islamabad,
837801753,Islamabad,
218805480,Islamabad,
1232646563,Islamabad,
25515653,Islamabad,
256127214,Islamabad,
256127616,Islamabad,
837579450,Islamabad,
837579451,Islamabad,
1250592585,Islamabad,
218805463,Islamabad,
837829799,Islamabad,
840084098,Islamabad,
256126930,Islamabad,
256127262,Islamabad,
814262837,Islamabad,
25515135,Islamabad,
778655376,Islamabad,
792694671,Islamabad,
254851744,Islamabad,
722409631,Islamabad,
722409634,Islamabad,
780517533,Islamabad,
780517534,Islamabad,
780517535,Islamabad,
780517536,Islamabad,
836968846,Islamabad,
836968847,Islamabad,
23615365,Islamabad,
254851420,Islamabad,
722409633,Islamabad,
780517538,Islamabad,
780517539,Islamabad,
780517540,Islamabad,
780517541,Islamabad,
780517542,Islamabad,
780517543,Islamabad,
780517544,Islamabad,
781111820,Islamabad,
781111821,Islamabad,
792694670,Islamabad,
23494272,Islamabad,
780517546,Islamabad,
780517547,Islamabad,
780517548,Islamabad,
781111822,Islamabad,
781111823,Islamabad,
781111824,Islamabad,
781111825,Islamabad,
781111826,Islamabad,
781111827,Islamabad,
781111828,Islamabad,
781111829,Islamabad,
781111830,Islamabad,
781111831,Islamabad,
781111832,Islamabad,
781111833,Islamabad,
781111834,Islamabad,
781111835,Islamabad,
781111839,Islamabad,
781190764,Islamabad,
627584819,Islamabad,
1023086862,Islamabad,
23130902,Islamabad,
23130938,Islamabad,
26398174,Islamabad,
256127216,Islamabad,
18813551,Islamabad,
498809438,Islamabad,
498809444,Islamabad,
792698152,Islamabad,
354251526,Islamabad,
365485824,Islamabad,
365485825,Islamabad,
781522960,Islamabad,
1446571917,Islamabad,
1453915259,Islamabad,
23130881,Islamabad,
233819056,Islamabad,
233819060,Islamabad,
233819061,Islamabad,
233819063,Islamabad,
233819065,Islamabad,
264774734,Islamabad,
354487655,Islamabad,
498809433,Islamabad,
781302143,Islamabad,
781302156,Islamabad,
23130916,Islamabad,
354250607,Islamabad,
354488435,Islamabad,
354488437,Islamabad,
365485804,Islamabad,
625033334,Islamabad,
722409641,Islamabad,
722409642,Islamabad,
780498668,Islamabad,
781302154,Islamabad,
781522953,Islamabad,
781522954,Islamabad,
781522955,Islamabad,
833358961,Islamabad,
993878019,Islamabad,
498809421,Islamabad,
780498663,Islamabad,
780498667,Islamabad,
780501607,Islamabad,
780501608,Islamabad,
780501609,Islamabad,
780501610,Islamabad,
780501612,Islamabad,
780501613,Islamabad,
780501614,Islamabad,
780501622,Islamabad,
780501625,Islamabad,
780501628,Islamabad,
780501629,Islamabad,
780501638,Islamabad,
780503076,Islamabad,
780503077,Islamabad,
781190765,Islamabad,
781302161,Islamabad,
781302162,Islamabad,
792694663,Islamabad,
625027771,Islamabad,
781522957,Islamabad,
229815093,Islamabad,
835989175,Islamabad,
26398321,Islamabad,
722409643,Islamabad,
722409653,Islamabad,
781522956,Islamabad,
1257369449,Islamabad,
1314047232,Islamabad,
1435865700,Islamabad,
1436390204,Islamabad,
11696174,Islamabad,
670479588,Islamabad,
1364458417,Islamabad,
497874685,Islamabad,
1408824387,Islamabad,
209190555,Islamabad,
209855481,Islamabad,
209856437,Islamabad,
1035967214,Islamabad,
1213729216,Islamabad,
1256473184,Islamabad,
1364458414,Islamabad,
1364458415,Islamabad,
209090692,Islamabad,
209090693,Islamabad,
209090803,Islamabad,
209188521,Islamabad,
209836914,Islamabad,
209836932,Islamabad,
209858451,Islamabad,
209858960,Islamabad,
260237334,Islamabad,
670473305,Islamabad,
670475711,Islamabad,
670478873,Islamabad,
208960605,Islamabad,
209091615,Islamabad,
209091616,Islamabad,
209650351,Islamabad,
209651866,Islamabad,
209666241,Islamabad,
209835326,Islamabad,
209835585,Islamabad,
209838290,Islamabad,
670473956,Islamabad,
1085702595,Islamabad,
1359811159,Islamabad,
260232832,Islamabad,
567649662,Islamabad,
923253334,Islamabad,
1034445883,Islamabad,
1035334220,Islamabad,
1038351309,Islamabad,
1038351310,Islamabad,
1152739642,Islamabad,
1210145531,Islamabad,
1257368930,Islamabad,
1364458409,Islamabad,
1364458412,Islamabad,
1364458413,Islamabad,
208966900,Islamabad,
209670695,Islamabad,
209832437,Islamabad,
209832719,Islamabad,
209832802,Islamabad,
209832837,Islamabad,
209832968,Islamabad,
209838284,Islamabad,
209838285,Islamabad,
209838287,Islamabad,
209838289,Islamabad,
209838293,Islamabad,
209838295,Islamabad,
209838302,Islamabad,
209838304,Islamabad,
209841062,Islamabad,
209843033,Islamabad,
209843304,Islamabad,
209843979,Islamabad,
209845731,Islamabad,
209846155,Islamabad,
209846720,Islamabad,
209847470,Islamabad,
209849377,Islamabad,
209849378,Islamabad,
209851845,Islamabad,
209851873,Islamabad,
209858574,Islamabad,
209858909,Islamabad,
670471045,Islamabad,
735224164,Islamabad,
1034403732,Islamabad,
1034444875,Islamabad,
1237803016,Islamabad,
1359817911,Islamabad,
1364559421,Islamabad,
241253509,Islamabad,
1148401429,Islamabad,gym swimming pool
1152789400,Islamabad,
1214392843,Islamabad,
652165537,Islamabad,
652165538,Islamabad,
652165539,Islamabad,
652165540,Islamabad,
652165541,Islamabad,
652165542,Islamabad,
656070626,Islamabad,
656070627,Islamabad,
656070628,Islamabad,
670477156,Islamabad,
1036457769,Islamabad,
209868342,Islamabad,
1056121375,Islamabad,
1085692677,Islamabad,
1085692678,Islamabad,
1359813569,Islamabad,
1364609715,Islamabad,
1310723271,Islamabad,
1310723272,Islamabad,
1310723273,Islamabad,
337234320,Islamabad,
436944761,Islamabad,
687210360,Islamabad,
687210389,Islamabad,
1310723270,Islamabad,
687210474,Islamabad,
778655377,Islamabad,
778655378,Islamabad,
24004113,Islamabad,
687416603,Islamabad,
270104398,Islamabad,
304775523,Islamabad,
453656783,Islamabad,
464342163,Islamabad,
11696853,Islamabad,
21085409,Islamabad,
23273225,Islamabad,
23273251,Islamabad,
23273878,Islamabad,
23273886,Islamabad,
23273907,Islamabad,
23277003,Islamabad,
28485594,Islamabad,
260140440,Islamabad,
454932768,Islamabad,
454932769,Islamabad,
1058257156,Islamabad,
1085702596,Islamabad,
19848984,Islamabad,
19848994,Islamabad,
775462158,Islamabad,
496319666,Islamabad,
23557496,Islamabad,
240227602,Islamabad,
260125368,Islamabad,
260129294,Islamabad,
19848955,Islamabad,
19849015,Islamabad,
23570523,Islamabad,
240128962,Islamabad,
260131886,Islamabad,
472048674,Islamabad,
23052950,Islamabad,
23570428,Islamabad,
260127275,Islamabad,
260128942,Islamabad,
1085905914,Islamabad,
23557506,Islamabad,
260128944,Islamabad,
260128945,Islamabad,
260129293,Islamabad,
391946902,Islamabad,
391947342,Islamabad,
496314215,Islamabad,
496314216,Islamabad,
496314217,Islamabad,
496315855,Islamabad,
558043693,Islamabad,
558043708,Islamabad,
558043733,Islamabad,
558044277,Islamabad,
608321005,Islamabad,
608321008,Islamabad,
608328653,Islamabad,
1085702590,Islamabad,
9263251,Islamabad,
19092355,Islamabad,
19094984,Islamabad,
23554364,Islamabad,
558043717,Islamabad,
570190470,Islamabad,
1271273973,Islamabad,
1308567157,Islamabad,
1308567158,Islamabad,
23052857,Islamabad,
240228284,Islamabad,
496324601,Islamabad,
570220264,Islamabad,
1308562369,Islamabad,
1308562370,Islamabad,
1308562371,Islamabad,
496314214,Islamabad,
506012158,Islamabad,
558043677,Islamabad,
1085091951,Islamabad,
1213959863,Islamabad,
212033242,Islamabad,
1213959862,Islamabad,
1213959864,Islamabad,
1314059171,Islamabad,
1314059174,Islamabad,
1085692714,Islamabad,
1085692715,Islamabad,
1085692716,Islamabad,
979951492,Islamabad,
979951493,Islamabad,
1213959858,Islamabad,
1213959859,Islamabad,
1213959860,Islamabad,
1213959861,Islamabad,
1314059176,Islamabad,
486382009,Islamabad,
23273284,Islamabad,
23273936,Islamabad,
23273937,Islamabad,
23274212,Islamabad,
23274247,Islamabad,
1314057678,Islamabad,
1314059177,Islamabad,
1314059169,Islamabad,
496319664,Islamabad,
496321093,Islamabad,
967900106,Islamabad,
1085708635,Islamabad,
1085708636,Islamabad,
19092149,Islamabad,
19092381,Islamabad,
19092440,Islamabad,
23046679,Islamabad,
496321094,Islamabad,
497185029,Islamabad,
558241288,Islamabad,
780222413,Islamabad,
780222429,Islamabad,
780222430,Islamabad,
780854540,Islamabad,
780854541,Islamabad,
781083810,Islamabad,
23046541,Islamabad,
23046690,Islamabad,
23046714,Islamabad,
506068997,Islamabad,
556999710,Islamabad,
570190380,Islamabad,
578441680,Islamabad,
780222434,Islamabad,
780222418,Islamabad,
780222419,Islamabad,
780222420,Islamabad,
780222421,Islamabad,
780222422,Islamabad,
780222423,Islamabad,
780222424,Islamabad,
780222425,Islamabad,
780222426,Islamabad,
780222435,Islamabad,
780222436,Islamabad,
780222437,Islamabad,
780854555,Islamabad,
781083801,Islamabad,
781083803,Islamabad,
781083806,Islamabad,
781083807,Islamabad,
781083808,Islamabad,
23056187,Islamabad,
781083824,Islamabad,
1377996965,Islamabad,
212032164,Islamabad,
679423593,Islamabad,
781083815,Islamabad,
781083816,Islamabad,
781083817,Islamabad,
781083818,Islamabad,
778655379,Islamabad,
733898813,Islamabad,
833356756,Islamabad,
11696757,Islamabad,
22328902,Islamabad,
471929453,Islamabad,
733886199,Islamabad,
778655380,Islamabad,
792694656,Islamabad,
792694657,Islamabad,
833791776,Islamabad,
633829832,Islamabad,
781522966,Islamabad,
781522967,Islamabad,
781522968,Islamabad,
834052492,Islamabad,
834052493,Islamabad,
834052497,Islamabad,
28485539,Islamabad,
210549535,Islamabad,
1177551200,Islamabad,
1309949118,Islamabad,
1309949120,Islamabad,
263935660,Islamabad,
751320497,Islamabad,
23276999,Islamabad,
28463139,Islamabad,
210375100,Islamabad,
260144189,Islamabad,
374254985,Islamabad,
833356743,Islamabad,
23273248,Islamabad,
23285845,Islamabad,
23285852,Islamabad,
260140441,Islamabad,
23285631,Islamabad,
23285632,Islamabad,
23285643,Islamabad,
210375387,Islamabad,
210549925,Islamabad,
498929148,Islamabad,
1264751279,Islamabad,
833356745,Islamabad,
833356746,Islamabad,
23131106,Islamabad,
23709019,Islamabad,
498929149,Islamabad,
781522964,Islamabad,
1334984713,Islamabad,
1334984715,Islamabad,
1334984720,Islamabad,
1334984723,Islamabad,
1334984729,Islamabad,
1334984693,Islamabad,
1334984694,Islamabad,
1334984695,Islamabad,
1334984696,Islamabad,
1334984697,Islamabad,
1334984698,Islamabad,
1334984699,Islamabad,
1334984700,Islamabad,
1334984701,Islamabad,
1334984702,Islamabad,
1334984703,Islamabad,
1334984704,Islamabad,
1334984705,Islamabad,
1334984706,Islamabad,
1334984709,Islamabad,
1334984710,Islamabad,
1334984711,Islamabad,
1334984712,Islamabad,
1334984714,Islamabad,
1334984721,Islamabad,
1334984722,Islamabad,
1334984727,Islamabad,
1334984733,Islamabad,
1334984734,Islamabad,
281266734,Islamabad,
1334984716,Islamabad,
1334984717,Islamabad,
1334984718,Islamabad,
1334984719,Islamabad,
1334984724,Islamabad,
1334984725,Islamabad,
1334984726,Islamabad,
1334984728,Islamabad,
1334984730,Islamabad,
1334984731,Islamabad,
1334984732,Islamabad,
1334984735,Islamabad,
1334984736,Islamabad,
1334984737,Islamabad,
1334984738,Islamabad,
1334984739,Islamabad,
1334984740,Islamabad,
1334984741,Islamabad,
1334984742,Islamabad,
1334984743,Islamabad,
1334984744,Islamabad,
1334984745,Islamabad,
1334984746,Islamabad,
1334984747,Islamabad,
1334984748,Islamabad,
1334984749,Islamabad,
1334984750,Islamabad,
1334984751,Islamabad,
1334984752,Islamabad,
1334984753,Islamabad,
1334984754,Islamabad,
1334984755,Islamabad,
1334984756,Islamabad,
1334984757,Islamabad,
1334984758,Islamabad,
1334984759,Islamabad,
1334984760,Islamabad,
1334984761,Islamabad,
1334984762,Islamabad,
1334984763,Islamabad,
1334984764,Islamabad,
1334984765,Islamabad,
1334984766,Islamabad,
1334984767,Islamabad,
1334984768,Islamabad,
1334984769,Islamabad,
1334984770,Islamabad,
1334984771,Islamabad,
1334984772,Islamabad,
1334984773,Islamabad,
1334984774,Islamabad,
1334984775,Islamabad,
1334984776,Islamabad,
1334984777,Islamabad,
1334984778,Islamabad,
1334984779,Islamabad,
1334984780,Islamabad,
1334984781,Islamabad,
125860113,Islamabad,
263743852,Islamabad,
836309858,Islamabad,
23985646,Islamabad,
125860114,Islamabad,
263744258,Islamabad,
477728712,Islamabad,
498798721,Islamabad,
781522958,Islamabad,
23985719,Islamabad,
125860086,Islamabad,
125860104,Islamabad,
781522963,Islamabad,
792694660,Islamabad,
23985427,Islamabad,
125860081,Islamabad,
781522962,Islamabad,
834302038,Islamabad,
778177367,Islamabad,
781522959,Islamabad,
781522961,Islamabad,
154535083,Islamabad,
154974161,Islamabad,
192893207,Islamabad,
192905081,Islamabad,
192905085,Islamabad,
192905087,Islamabad,
23131057,Islamabad,
125848951,Islamabad,
480698965,Islamabad,
498544201,Islamabad,
23872274,Islamabad,
23872277,Islamabad,
281266725,Islamabad,
781522965,Islamabad,
154535080,Islamabad,
154974163,Islamabad,
263744489,Islamabad,
498544203,Islamabad,
993889288,Islamabad,
1085909144,Islamabad,
192219226,Islamabad,
192888561,Islamabad,
192892399,Islamabad,
192905079,Islamabad,
23070556,Islamabad,
191705669,Islamabad,
192219225,Islamabad,
480699275,Islamabad,
184857580,Islamabad,
185944630,Islamabad,
191030449,Islamabad,
191030753,Islamabad,
498530190,Islamabad,
985066451,Islamabad,
1044475967,Islamabad,
1451076419,Islamabad,
1044475966,Islamabad,
460578807,Islamabad,
498929145,Islamabad,
498929146,Islamabad,
11696334,Islamabad,
23709012,Islamabad,
1030669935,Islamabad,
1030669936,Islamabad,
1030669937,Islamabad,
1030673083,Islamabad,
1034407633,Islamabad,
460578846,Islamabad,
1028329574,Islamabad,
1030669397,Islamabad,
1034407449,Islamabad,
1085905906,Islamabad,
336786201,Islamabad,
336845798,Islamabad,
336845799,Islamabad,
389736910,Islamabad,
522117614,Islamabad,
522117617,Islamabad,
1006599645,Islamabad,
1006599652,Islamabad,
1044474650,Islamabad,
1324090517,Islamabad,
385224827,Islamabad,
1159723514,Islamabad,
1159723517,Islamabad,
1159723520,Islamabad,
1173090801,Islamabad,
781083825,Islamabad,
1309952202,Islamabad,
559200249,Islamabad,
559200250,Islamabad,
559200257,Islamabad,
559200258,Islamabad,
1044474643,Islamabad,
1044474644,Islamabad,
1065952067,Islamabad,
1159723501,Islamabad,
1159723502,Islamabad,
1159723503,Islamabad,
460577596,Islamabad,
472678904,Islamabad,
1314059187,Islamabad,
1314059181,Islamabad,
460577745,Islamabad,
834052112,Islamabad,
1309945948,Islamabad,
1309945949,Islamabad,
167958011,Islamabad,
167958014,Islamabad,
23028907,Islamabad,
23029040,Islamabad,
23366615,Islamabad,
23605243,Islamabad,
460564832,Islamabad,
498930519,Islamabad,
1309945942,Islamabad,
460578264,Islamabad,
707559486,Islamabad,
1028332738,Islamabad,
1309945943,Islamabad,
1309945944,Islamabad,
23366612,Islamabad,
23366614,Islamabad,
455307789,Islamabad,
455366349,Islamabad,
460564033,Islamabad,
460578985,Islamabad,
460579430,Islamabad,
189482291,Islamabad,
386961725,Islamabad,
498530188,Islamabad,
498929122,Islamabad,
189476979,Islamabad,
23010641,Islamabad,
23028721,Islamabad,
23605229,Islamabad,
498930520,Islamabad,
498930521,Islamabad,
1159723550,Islamabad,
23028700,Islamabad,
498929110,Islamabad,
498929131,Islamabad,
264335718,Islamabad,
264335726,Islamabad,
264335727,Islamabad,
498929077,Islamabad,
1159723551,Islamabad,
1176297527,Islamabad,
460573052,Islamabad,
460564217,Islamabad,
460564931,Islamabad,
460573945,Islamabad,
23010631,Islamabad,
23366619,Islamabad,
23605250,Islamabad,
460573781,Islamabad,
498929155,Islamabad,
558462762,Islamabad,
568907931,Islamabad,
1030675605,Islamabad,
460573955,Islamabad,
568978182,Islamabad,
570937979,Islamabad,
1367151875,Islamabad,
23028638,Islamabad,
23028647,Islamabad,
23028744,Islamabad,
556437820,Islamabad,
558462741,Islamabad,
558462754,Islamabad,
23028484,Islamabad,
1044592378,Islamabad,
1044592379,Islamabad,
23006620,Islamabad,
23010383,Islamabad,
23010384,Islamabad,
23010386,Islamabad,
23010596,Islamabad,
460568496,Islamabad,
1044592377,Islamabad,
1336449237,Islamabad,
127864570,Islamabad,
233819070,Islamabad,
587470337,Islamabad,
23510680,Islamabad,
587475594,Islamabad,
320401466,Islamabad,
837511716,Islamabad,
192892397,Islamabad,
192220853,Islamabad,
192220854,Islamabad,
1336512390,Islamabad,
1336512391,Islamabad,
184724777,Islamabad,
191030445,Islamabad,
191030447,Islamabad,
191030448,Islamabad,
188565500,Islamabad,
188565524,Islamabad,
906114720,Islamabad,
183802856,Islamabad,
190691307,Islamabad,
1257959439,Islamabad,street
498929167,Islamabad,
498929169,Islamabad,
498929173,Islamabad,
781529043,Islamabad,
498929168,Islamabad,
22652481,Islamabad,
469494476,Islamabad,
506011402,Islamabad,
707389990,Islamabad,
720888641,Islamabad,
782031684,Islamabad,
469552007,Islamabad,
469552008,Islamabad,
469552009,Islamabad,
707389980,Islamabad,
782031688,Islamabad,
782031689,Islamabad,
11687152,Islamabad,
18811547,Islamabad,
18811638,Islamabad,
21498724,Islamabad,
22609699,Islamabad,
469494475,Islamabad,
469549693,Islamabad,
469681070,Islamabad,
472334022,Islamabad,
545564922,Islamabad,
556475911,Islamabad,
556475935,Islamabad,
707249005,Islamabad,
707389979,Islamabad,
707389985,Islamabad,
707389987,Islamabad,
707389989,Islamabad,
708273203,Islamabad,
723030355,Islamabad,
1273176578,Islamabad,
1359813718,Islamabad,
1359813774,Islamabad,
469473553,Islamabad,
469474287,Islamabad,
469549700,Islamabad,
558024270,Islamabad,
707389981,Islamabad,
707389982,Islamabad,
707389984,Islamabad,
782031690,Islamabad,
1158508618,Islamabad,
1308564500,Islamabad,
1359813198,Islamabad,
1359813717,Islamabad,
8058334,Islamabad,
208869289,Islamabad,
1064091664,Islamabad,
20335914,Islamabad,
473857376,Islamabad,
543970555,Islamabad,
550213541,Islamabad,
550470424,Islamabad,
556478961,Islamabad,
557954444,Islamabad,
557954447,Islamabad,
557958356,Islamabad,
707389986,Islamabad,
708272934,Islamabad,
708273019,Islamabad,
